Line	Date	Time	SpectrumFile	LibraryFile	Water vapor H2O	Unit	 Compensation	 Residual	Carbon dioxide CO2	Unit	 Compensation	 Residual	Methane CH4	Unit	 Compensation	 Residual	Nitrous oxide N2O	Unit	 Compensation	 Residual	 Status
0	2019-06-03	11:18:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.61	vol-%	wet	0.0022	363.58	ppm	dry	0.0025	  1.82	ppm	dry	0.0014	  0.27	ppm	dry	0.0017	OK
0	2019-06-03	11:18:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.61	vol-%	wet	0.0023	363.61	ppm	dry	0.0024	  1.84	ppm	dry	0.0013	  0.27	ppm	dry	0.0017	OK
0	2019-06-03	11:18:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.62	vol-%	wet	0.0021	362.50	ppm	dry	0.0023	  1.82	ppm	dry	0.0014	  0.27	ppm	dry	0.0015	OK
0	2019-06-03	11:18:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.62	vol-%	wet	0.0024	363.10	ppm	dry	0.0025	  1.79	ppm	dry	0.0013	  0.26	ppm	dry	0.0015	OK
0	2019-06-03	11:18:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.62	vol-%	wet	0.0024	363.21	ppm	dry	0.0024	  1.82	ppm	dry	0.0014	  0.26	ppm	dry	0.0016	OK
0	2019-06-03	11:18:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.63	vol-%	wet	0.0024	362.83	ppm	dry	0.0024	  1.81	ppm	dry	0.0013	  0.27	ppm	dry	0.0018	OK
0	2019-06-03	11:18:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.62	vol-%	wet	0.0023	362.45	ppm	dry	0.0025	  1.80	ppm	dry	0.0014	  0.27	ppm	dry	0.0016	OK
0	2019-06-03	11:18:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.61	vol-%	wet	0.0024	362.80	ppm	dry	0.0025	  1.84	ppm	dry	0.0015	  0.26	ppm	dry	0.0016	OK
0	2019-06-03	11:19:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.60	vol-%	wet	0.0022	363.93	ppm	dry	0.0023	  1.76	ppm	dry	0.0016	  0.26	ppm	dry	0.0016	OK
0	2019-06-03	11:19:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.59	vol-%	wet	0.0023	365.75	ppm	dry	0.0026	  1.76	ppm	dry	0.0016	  0.26	ppm	dry	0.0016	OK
0	2019-06-03	11:19:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.58	vol-%	wet	0.0021	365.67	ppm	dry	0.0025	  1.79	ppm	dry	0.0014	  0.26	ppm	dry	0.0016	OK
0	2019-06-03	11:19:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.57	vol-%	wet	0.0021	364.28	ppm	dry	0.0024	  1.86	ppm	dry	0.0013	  0.28	ppm	dry	0.0016	OK
0	2019-06-03	11:19:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.56	vol-%	wet	0.0022	366.09	ppm	dry	0.0024	  1.81	ppm	dry	0.0014	  0.27	ppm	dry	0.0016	OK
0	2019-06-03	11:19:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.55	vol-%	wet	0.0023	365.00	ppm	dry	0.0024	  1.83	ppm	dry	0.0013	  0.26	ppm	dry	0.0017	OK
0	2019-06-03	11:19:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.54	vol-%	wet	0.0022	365.72	ppm	dry	0.0022	  1.86	ppm	dry	0.0013	  0.27	ppm	dry	0.0017	OK
0	2019-06-03	11:19:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.54	vol-%	wet	0.0022	365.82	ppm	dry	0.0025	  1.83	ppm	dry	0.0012	  0.28	ppm	dry	0.0017	OK
0	2019-06-03	11:19:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.53	vol-%	wet	0.0022	366.18	ppm	dry	0.0024	  1.83	ppm	dry	0.0012	  0.27	ppm	dry	0.0017	OK
0	2019-06-03	11:19:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.53	vol-%	wet	0.0023	366.83	ppm	dry	0.0024	  1.76	ppm	dry	0.0012	  0.27	ppm	dry	0.0016	OK
0	2019-06-03	11:20:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.53	vol-%	wet	0.0022	366.65	ppm	dry	0.0024	  1.82	ppm	dry	0.0013	  0.27	ppm	dry	0.0015	OK
0	2019-06-03	11:20:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.53	vol-%	wet	0.0022	366.08	ppm	dry	0.0024	  1.86	ppm	dry	0.0014	  0.27	ppm	dry	0.0016	OK
0	2019-06-03	11:20:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.53	vol-%	wet	0.0022	366.35	ppm	dry	0.0024	  1.84	ppm	dry	0.0013	  0.27	ppm	dry	0.0015	OK
0	2019-06-03	11:20:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.53	vol-%	wet	0.0023	367.90	ppm	dry	0.0025	  1.81	ppm	dry	0.0012	  0.26	ppm	dry	0.0016	OK
0	2019-06-03	11:20:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.52	vol-%	wet	0.0021	366.47	ppm	dry	0.0024	  1.82	ppm	dry	0.0013	  0.27	ppm	dry	0.0016	OK
0	2019-06-03	11:20:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.52	vol-%	wet	0.0022	368.29	ppm	dry	0.0025	  1.87	ppm	dry	0.0012	  0.27	ppm	dry	0.0016	OK
0	2019-06-03	11:20:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.52	vol-%	wet	0.0023	366.29	ppm	dry	0.0023	  1.86	ppm	dry	0.0014	  0.26	ppm	dry	0.0016	OK
0	2019-06-03	11:20:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.51	vol-%	wet	0.0021	365.62	ppm	dry	0.0025	  1.81	ppm	dry	0.0013	  0.27	ppm	dry	0.0016	OK
0	2019-06-03	11:20:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.51	vol-%	wet	0.0022	365.74	ppm	dry	0.0025	  1.86	ppm	dry	0.0013	  0.27	ppm	dry	0.0015	OK
0	2019-06-03	11:20:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.51	vol-%	wet	0.0024	365.53	ppm	dry	0.0024	  1.86	ppm	dry	0.0014	  0.28	ppm	dry	0.0017	OK
0	2019-06-03	11:21:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.52	vol-%	wet	0.0021	366.63	ppm	dry	0.0025	  1.82	ppm	dry	0.0014	  0.27	ppm	dry	0.0016	OK
0	2019-06-03	11:21:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.52	vol-%	wet	0.0023	365.53	ppm	dry	0.0024	  1.78	ppm	dry	0.0012	  0.27	ppm	dry	0.0016	OK
0	2019-06-03	11:21:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.53	vol-%	wet	0.0022	365.58	ppm	dry	0.0024	  1.81	ppm	dry	0.0012	  0.27	ppm	dry	0.0016	OK
0	2019-06-03	11:21:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.52	vol-%	wet	0.0021	366.29	ppm	dry	0.0025	  1.82	ppm	dry	0.0012	  0.27	ppm	dry	0.0015	OK
0	2019-06-03	11:21:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.52	vol-%	wet	0.0024	365.80	ppm	dry	0.0025	  1.84	ppm	dry	0.0014	  0.28	ppm	dry	0.0016	OK
0	2019-06-03	11:21:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.52	vol-%	wet	0.0023	366.94	ppm	dry	0.0023	  1.89	ppm	dry	0.0015	  0.26	ppm	dry	0.0015	OK
0	2019-06-03	11:21:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.53	vol-%	wet	0.0022	365.88	ppm	dry	0.0024	  1.82	ppm	dry	0.0013	  0.28	ppm	dry	0.0015	OK
0	2019-06-03	11:21:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.53	vol-%	wet	0.0021	364.74	ppm	dry	0.0025	  1.80	ppm	dry	0.0014	  0.27	ppm	dry	0.0017	OK
0	2019-06-03	11:21:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.53	vol-%	wet	0.0023	365.62	ppm	dry	0.0024	  1.82	ppm	dry	0.0012	  0.27	ppm	dry	0.0015	OK
0	2019-06-03	11:21:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.53	vol-%	wet	0.0021	365.63	ppm	dry	0.0024	  1.84	ppm	dry	0.0013	  0.27	ppm	dry	0.0016	OK
0	2019-06-03	11:22:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.53	vol-%	wet	0.0023	363.49	ppm	dry	0.0025	  1.87	ppm	dry	0.0012	  0.27	ppm	dry	0.0015	OK
0	2019-06-03	11:22:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.53	vol-%	wet	0.0020	364.68	ppm	dry	0.0025	  1.81	ppm	dry	0.0014	  0.27	ppm	dry	0.0015	OK
0	2019-06-03	11:22:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.53	vol-%	wet	0.0023	364.39	ppm	dry	0.0023	  1.82	ppm	dry	0.0013	  0.27	ppm	dry	0.0015	OK
0	2019-06-03	11:22:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.52	vol-%	wet	0.0022	363.98	ppm	dry	0.0027	  1.87	ppm	dry	0.0014	  0.27	ppm	dry	0.0016	OK
0	2019-06-03	11:22:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.53	vol-%	wet	0.0022	366.04	ppm	dry	0.0024	  1.85	ppm	dry	0.0011	  0.26	ppm	dry	0.0015	OK
0	2019-06-03	11:22:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.52	vol-%	wet	0.0021	365.40	ppm	dry	0.0024	  1.84	ppm	dry	0.0013	  0.28	ppm	dry	0.0017	OK
0	2019-06-03	11:22:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.53	vol-%	wet	0.0022	366.39	ppm	dry	0.0025	  1.89	ppm	dry	0.0012	  0.27	ppm	dry	0.0015	OK
0	2019-06-03	11:22:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.52	vol-%	wet	0.0020	364.52	ppm	dry	0.0024	  1.82	ppm	dry	0.0012	  0.26	ppm	dry	0.0016	OK
0	2019-06-03	11:22:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.52	vol-%	wet	0.0022	365.74	ppm	dry	0.0025	  1.86	ppm	dry	0.0014	  0.26	ppm	dry	0.0015	OK
0	2019-06-03	11:22:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.51	vol-%	wet	0.0021	367.05	ppm	dry	0.0024	  1.95	ppm	dry	0.0012	  0.27	ppm	dry	0.0015	OK
0	2019-06-03	11:23:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.50	vol-%	wet	0.0021	365.47	ppm	dry	0.0023	  1.78	ppm	dry	0.0014	  0.28	ppm	dry	0.0016	OK
0	2019-06-03	11:23:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.51	vol-%	wet	0.0021	367.41	ppm	dry	0.0025	  1.85	ppm	dry	0.0014	  0.28	ppm	dry	0.0015	OK
0	2019-06-03	11:23:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.50	vol-%	wet	0.0022	367.76	ppm	dry	0.0025	  1.88	ppm	dry	0.0013	  0.27	ppm	dry	0.0015	OK
0	2019-06-03	11:23:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.50	vol-%	wet	0.0021	366.26	ppm	dry	0.0024	  1.86	ppm	dry	0.0012	  0.26	ppm	dry	0.0015	OK
0	2019-06-03	11:23:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.49	vol-%	wet	0.0022	367.95	ppm	dry	0.0025	  1.92	ppm	dry	0.0013	  0.27	ppm	dry	0.0016	OK
0	2019-06-03	11:23:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.48	vol-%	wet	0.0021	366.89	ppm	dry	0.0023	  1.88	ppm	dry	0.0012	  0.27	ppm	dry	0.0015	OK
0	2019-06-03	11:23:37		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.47	vol-%	wet	0.0025	368.52	ppm	dry	0.0024	  1.84	ppm	dry	0.0013	  0.28	ppm	dry	0.0015	OK
0	2019-06-03	11:23:43		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.48	vol-%	wet	0.0022	368.51	ppm	dry	0.0025	  1.83	ppm	dry	0.0013	  0.28	ppm	dry	0.0016	OK
0	2019-06-03	11:23:49		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.47	vol-%	wet	0.0021	367.34	ppm	dry	0.0023	  1.93	ppm	dry	0.0013	  0.27	ppm	dry	0.0015	OK
0	2019-06-03	11:23:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.48	vol-%	wet	0.0023	366.90	ppm	dry	0.0025	  1.90	ppm	dry	0.0014	  0.28	ppm	dry	0.0015	OK
0	2019-06-03	11:24:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.48	vol-%	wet	0.0019	367.54	ppm	dry	0.0024	  1.88	ppm	dry	0.0014	  0.27	ppm	dry	0.0016	OK
0	2019-06-03	11:24:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.49	vol-%	wet	0.0021	366.64	ppm	dry	0.0025	  1.87	ppm	dry	0.0013	  0.27	ppm	dry	0.0015	OK
0	2019-06-03	11:24:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.50	vol-%	wet	0.0022	366.12	ppm	dry	0.0023	  1.88	ppm	dry	0.0014	  0.26	ppm	dry	0.0016	OK
0	2019-06-03	11:24:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.50	vol-%	wet	0.0021	365.86	ppm	dry	0.0023	  1.85	ppm	dry	0.0012	  0.27	ppm	dry	0.0016	OK
0	2019-06-03	11:24:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.52	vol-%	wet	0.0021	364.92	ppm	dry	0.0025	  1.86	ppm	dry	0.0013	  0.27	ppm	dry	0.0017	OK
0	2019-06-03	11:24:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.53	vol-%	wet	0.0021	365.08	ppm	dry	0.0024	  1.86	ppm	dry	0.0013	  0.28	ppm	dry	0.0016	OK
0	2019-06-03	11:24:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.53	vol-%	wet	0.0023	365.92	ppm	dry	0.0023	  1.90	ppm	dry	0.0014	  0.27	ppm	dry	0.0015	OK
0	2019-06-03	11:24:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.53	vol-%	wet	0.0021	365.05	ppm	dry	0.0025	  1.90	ppm	dry	0.0014	  0.27	ppm	dry	0.0017	OK
0	2019-06-03	11:24:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.53	vol-%	wet	0.0024	365.15	ppm	dry	0.0025	  1.94	ppm	dry	0.0014	  0.27	ppm	dry	0.0016	OK
0	2019-06-03	11:24:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.53	vol-%	wet	0.0022	365.70	ppm	dry	0.0024	  1.87	ppm	dry	0.0013	  0.27	ppm	dry	0.0016	OK
0	2019-06-03	11:25:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.54	vol-%	wet	0.0023	365.53	ppm	dry	0.0025	  1.92	ppm	dry	0.0012	  0.28	ppm	dry	0.0015	OK
0	2019-06-03	11:25:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.54	vol-%	wet	0.0021	364.94	ppm	dry	0.0025	  1.89	ppm	dry	0.0014	  0.28	ppm	dry	0.0016	OK
0	2019-06-03	11:25:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.54	vol-%	wet	0.0022	365.22	ppm	dry	0.0024	  1.84	ppm	dry	0.0012	  0.27	ppm	dry	0.0015	OK
0	2019-06-03	11:25:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.54	vol-%	wet	0.0021	365.01	ppm	dry	0.0025	  1.85	ppm	dry	0.0015	  0.27	ppm	dry	0.0017	OK
0	2019-06-03	11:25:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.53	vol-%	wet	0.0023	363.97	ppm	dry	0.0024	  1.89	ppm	dry	0.0013	  0.26	ppm	dry	0.0016	OK
0	2019-06-03	11:25:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.53	vol-%	wet	0.0020	364.41	ppm	dry	0.0024	  1.79	ppm	dry	0.0013	  0.27	ppm	dry	0.0016	OK
0	2019-06-03	11:25:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.53	vol-%	wet	0.0021	365.24	ppm	dry	0.0025	  1.91	ppm	dry	0.0012	  0.26	ppm	dry	0.0015	OK
0	2019-06-03	11:25:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.52	vol-%	wet	0.0022	365.69	ppm	dry	0.0024	  1.85	ppm	dry	0.0014	  0.26	ppm	dry	0.0014	OK
0	2019-06-03	11:25:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.52	vol-%	wet	0.0023	366.34	ppm	dry	0.0023	  1.86	ppm	dry	0.0014	  0.27	ppm	dry	0.0017	OK
0	2019-06-03	11:25:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.52	vol-%	wet	0.0021	365.84	ppm	dry	0.0024	  1.86	ppm	dry	0.0015	  0.27	ppm	dry	0.0016	OK
0	2019-06-03	11:26:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.52	vol-%	wet	0.0022	365.01	ppm	dry	0.0023	  1.89	ppm	dry	0.0012	  0.27	ppm	dry	0.0015	OK
0	2019-06-03	11:26:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.52	vol-%	wet	0.0023	364.91	ppm	dry	0.0024	  1.88	ppm	dry	0.0013	  0.27	ppm	dry	0.0016	OK
0	2019-06-03	11:26:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.53	vol-%	wet	0.0022	364.71	ppm	dry	0.0024	  1.86	ppm	dry	0.0014	  0.27	ppm	dry	0.0015	OK
0	2019-06-03	11:26:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.54	vol-%	wet	0.0021	364.72	ppm	dry	0.0022	  1.88	ppm	dry	0.0014	  0.27	ppm	dry	0.0015	OK
0	2019-06-03	11:26:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.54	vol-%	wet	0.0021	364.63	ppm	dry	0.0024	  1.82	ppm	dry	0.0013	  0.28	ppm	dry	0.0016	OK
0	2019-06-03	11:26:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.52	vol-%	wet	0.0020	366.06	ppm	dry	0.0023	  1.87	ppm	dry	0.0015	  0.26	ppm	dry	0.0015	OK
0	2019-06-03	11:26:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.50	vol-%	wet	0.0022	366.51	ppm	dry	0.0023	  1.89	ppm	dry	0.0013	  0.28	ppm	dry	0.0015	OK
0	2019-06-03	11:26:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.49	vol-%	wet	0.0022	367.95	ppm	dry	0.0025	  1.86	ppm	dry	0.0013	  0.26	ppm	dry	0.0015	OK
0	2019-06-03	11:26:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.49	vol-%	wet	0.0022	367.61	ppm	dry	0.0024	  1.87	ppm	dry	0.0015	  0.27	ppm	dry	0.0015	OK
0	2019-06-03	11:26:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.48	vol-%	wet	0.0021	367.05	ppm	dry	0.0024	  1.90	ppm	dry	0.0014	  0.27	ppm	dry	0.0015	OK
0	2019-06-03	11:27:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.48	vol-%	wet	0.0021	367.08	ppm	dry	0.0023	  1.84	ppm	dry	0.0012	  0.27	ppm	dry	0.0016	OK
0	2019-06-03	11:27:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.50	vol-%	wet	0.0020	366.27	ppm	dry	0.0024	  1.83	ppm	dry	0.0013	  0.28	ppm	dry	0.0014	OK
0	2019-06-03	11:27:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.50	vol-%	wet	0.0020	366.04	ppm	dry	0.0024	  1.85	ppm	dry	0.0012	  0.28	ppm	dry	0.0015	OK
0	2019-06-03	11:27:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.51	vol-%	wet	0.0022	366.51	ppm	dry	0.0025	  1.86	ppm	dry	0.0014	  0.26	ppm	dry	0.0015	OK
0	2019-06-03	11:27:25		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.52	vol-%	wet	0.0022	365.64	ppm	dry	0.0023	  1.83	ppm	dry	0.0011	  0.27	ppm	dry	0.0016	OK
0	2019-06-03	11:27:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.53	vol-%	wet	0.0021	365.71	ppm	dry	0.0024	  1.90	ppm	dry	0.0013	  0.26	ppm	dry	0.0017	OK
0	2019-06-03	11:27:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.53	vol-%	wet	0.0020	365.48	ppm	dry	0.0024	  1.86	ppm	dry	0.0014	  0.26	ppm	dry	0.0015	OK
0	2019-06-03	11:27:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.52	vol-%	wet	0.0021	365.18	ppm	dry	0.0025	  1.88	ppm	dry	0.0013	  0.27	ppm	dry	0.0016	OK
0	2019-06-03	11:27:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.52	vol-%	wet	0.0022	365.58	ppm	dry	0.0025	  1.90	ppm	dry	0.0014	  0.26	ppm	dry	0.0015	OK
0	2019-06-03	11:27:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.52	vol-%	wet	0.0022	365.25	ppm	dry	0.0025	  1.85	ppm	dry	0.0014	  0.28	ppm	dry	0.0016	OK
0	2019-06-03	11:28:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.51	vol-%	wet	0.0022	365.94	ppm	dry	0.0025	  1.87	ppm	dry	0.0014	  0.28	ppm	dry	0.0016	OK
0	2019-06-03	11:28:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.51	vol-%	wet	0.0021	365.52	ppm	dry	0.0024	  1.79	ppm	dry	0.0012	  0.27	ppm	dry	0.0016	OK
0	2019-06-03	11:28:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.50	vol-%	wet	0.0023	364.04	ppm	dry	0.0025	  1.88	ppm	dry	0.0013	  0.27	ppm	dry	0.0016	OK
0	2019-06-03	11:28:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.51	vol-%	wet	0.0022	366.04	ppm	dry	0.0024	  1.87	ppm	dry	0.0014	  0.27	ppm	dry	0.0016	OK
0	2019-06-03	11:28:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.51	vol-%	wet	0.0022	364.28	ppm	dry	0.0025	  1.86	ppm	dry	0.0012	  0.26	ppm	dry	0.0016	OK
0	2019-06-03	11:28:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.50	vol-%	wet	0.0020	365.18	ppm	dry	0.0026	  1.84	ppm	dry	0.0013	  0.26	ppm	dry	0.0016	OK
0	2019-06-03	11:28:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.51	vol-%	wet	0.0023	366.39	ppm	dry	0.0024	  1.87	ppm	dry	0.0013	  0.28	ppm	dry	0.0016	OK
0	2019-06-03	11:28:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.50	vol-%	wet	0.0022	365.88	ppm	dry	0.0025	  1.88	ppm	dry	0.0014	  0.27	ppm	dry	0.0014	OK
0	2019-06-03	11:28:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.49	vol-%	wet	0.0023	366.27	ppm	dry	0.0025	  1.83	ppm	dry	0.0013	  0.26	ppm	dry	0.0017	OK
0	2019-06-03	11:28:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.50	vol-%	wet	0.0021	366.71	ppm	dry	0.0024	  1.83	ppm	dry	0.0013	  0.27	ppm	dry	0.0015	OK
0	2019-06-03	11:29:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.50	vol-%	wet	0.0022	365.51	ppm	dry	0.0025	  1.89	ppm	dry	0.0013	  0.27	ppm	dry	0.0016	OK
0	2019-06-03	11:29:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.48	vol-%	wet	0.0021	365.06	ppm	dry	0.0023	  1.83	ppm	dry	0.0013	  0.28	ppm	dry	0.0016	OK
0	2019-06-03	11:29:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.48	vol-%	wet	0.0020	366.93	ppm	dry	0.0023	  1.83	ppm	dry	0.0014	  0.27	ppm	dry	0.0015	OK
0	2019-06-03	11:29:18		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.47	vol-%	wet	0.0022	367.24	ppm	dry	0.0022	  1.83	ppm	dry	0.0015	  0.27	ppm	dry	0.0015	OK
0	2019-06-03	11:29:24		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.47	vol-%	wet	0.0019	367.13	ppm	dry	0.0025	  1.81	ppm	dry	0.0014	  0.27	ppm	dry	0.0015	OK
0	2019-06-03	11:29:30		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.47	vol-%	wet	0.0021	365.82	ppm	dry	0.0024	  1.86	ppm	dry	0.0014	  0.27	ppm	dry	0.0014	OK
0	2019-06-03	11:29:36		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.46	vol-%	wet	0.0021	367.33	ppm	dry	0.0025	  1.87	ppm	dry	0.0013	  0.28	ppm	dry	0.0014	OK
0	2019-06-03	11:29:42		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.47	vol-%	wet	0.0019	366.88	ppm	dry	0.0025	  1.90	ppm	dry	0.0014	  0.27	ppm	dry	0.0015	OK
0	2019-06-03	11:29:48		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.45	vol-%	wet	0.0021	365.91	ppm	dry	0.0025	  1.76	ppm	dry	0.0013	  0.28	ppm	dry	0.0016	OK
0	2019-06-03	11:29:54		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.46	vol-%	wet	0.0022	367.43	ppm	dry	0.0025	  1.87	ppm	dry	0.0012	  0.28	ppm	dry	0.0016	OK
0	2019-06-03	11:30:00		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.46	vol-%	wet	0.0022	368.06	ppm	dry	0.0024	  1.90	ppm	dry	0.0013	  0.28	ppm	dry	0.0015	OK
0	2019-06-03	11:30:06		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.46	vol-%	wet	0.0023	366.85	ppm	dry	0.0024	  1.83	ppm	dry	0.0013	  0.28	ppm	dry	0.0015	OK
0	2019-06-03	11:30:12		GAS-APP-006_SN184123_c12_20_Rev1.LIB	  0.46	vol-%	wet	0.0020	367.53	ppm	dry	0.0024	  1.82	ppm	dry	0.0015	  0.27	ppm	dry	0.0015	OK
